id,text 
867793330054279168,MA researchers are curing diseases &amp; developing new tech that is driving our economy &amp; helping millions live healthier lives.
867787323240570880,Our government should work for everyone – not just millionaires &amp; billionaires. We can fight back by rejecting Judge Thapar’s nomination.
867787242932195328,"There are many reasons to oppose Judge Thapar’s nom for the Sixth Circuit, but one should concern everyone: his mon… https://t.co/XQ4J5Z8miZ"
867787156600893440,"Like Judge Gorsuch, Judge Amul Thapar made the list of 21 “acceptable” judges that far-right groups handed to Donald Trump."
867523332639522816,Watch @RepKClark . @usedgov Secretary Betsy DeVos’s answer – or lack of one – is horrifying. https://t.co/eBcwki6aT8
867512210054156288,"This isn’t just about economics, it’s about our values. Health care is a basic human right, &amp; @SenateDems WILL fight back to stop Trumpcare."
867511899503636481,The numbers don’t lie here: this new version of Trumpcare will still bankrupt American families. People will die.
867511612881678336,"Trumpcare is devastating for the poor. Seniors. Pregnant women. People w/ pre-existing conditions, mental health &amp; substance use disorders."
867511293288304640,The CBO confirmed: Trumpcare is a $663 BILLION tax cut for the rich paid for by kicking 23 MILLION people off of in… https://t.co/VfTWinBOaA
867160414211248128,"We should be expanding Social Security, not cutting it. We won’t let the GOP dismantle Social Security inch by inch with this budget."
867160334796292098,".@realDonaldTrump promised not to cut Social Security. I’ve looked at the budget, &amp; here it is: $73B in Social Secu… https://t.co/pILu8QejQD"
867150103164977152,Trumpcare isn’t a health care plan – it’s a cruel joke. We need to fight back with everything we have to make sure it never becomes reality.
867149627778269185,"Under Trumpcare, 445k MA residents would lose healthcare. We’d lose $10B in state funding. And out-of-pocket costs would skyrocket."
867149431141007360,A new analysis out today shows: Trumpcare will hit Massachusetts like a sledgehammer. https://t.co/f03ZTPOpA1
867144715497549824,"When we fight, we can win. I’m going to keep on fighting any attempts to weaken, undermine, or kill the @USDOL conflict of interest rule."
867144406276743169,@BarackObama @USDOL We can’t let our guard down. The Trump Admin &amp; giant financial firms made it clear: they'll try… https://t.co/vIDF1HEaUv
867144187652825089,@BarackObama @USDOL Good news: We put a stop to the predatory conflicts of interest that cost Americans saving for… https://t.co/bSBdWnUJc2
867143957838520320,I was w/ @BarackObama as he rolled out @USDOL’s rule for retirement advisers. The financial firms tried everything… https://t.co/RRS0qq9302
866794471517806594,".@realDonaldTrump’s @usedgov budget is an all-out assault on America’s kids, teachers, college students &amp; student l… https://t.co/fjmibSEHNr"
866463001838317568,I love speaking at MA graduations. Watch highlights from @umassamherst. https://t.co/hylNFrqQLj
865646805479956481,"@senorrinhatch @SenWhitehouse The bipartisan College Transparency Act will give students, families, &amp; policymakers… https://t.co/Q2WuqhSTZi"
865646642354995202,"I intro'd the College Transparency Act w/ @senorrinhatch, Bill Cassidy &amp; @SenWhitehouse to patch college data gaps: https://t.co/mrz1F9kyak"
865646257867431938,"@usedgov .@USedgov makes colleges report completion data only for 1st time, full-time students – not students that… https://t.co/d4U1z7eSsQ"
865645982863704064,"Students need accurate, comprehensive info to pick the right college, but the data @USedgov requires colleges to report is old &amp; incomplete."
865607440393359360,RT @SenatorLeahy: .@POTUS must comply w/ Constitution’s Emolument Clauses. American ppl deserve gov't free from conflicts of interest. Qs m…
865569643188019200,Congrats @WheelockCollege grads! I’m honored to join you for commencement today. Friends &amp; family can watch live: https://t.co/r6ur6vce7W
865345413397741570,@realDonaldTrump @USTreasury Watch this totally bizarre testimony from @USTreasury Sec Mnuchin where he admits he d… https://t.co/Jrykbsn5TD
865345155938832384,"@realDonaldTrump Now that @realDonaldTrump &amp; @USTreasury Sec Mnuchin have met with the Wall Street lobbyists, they’… https://t.co/kM5SJ2ufBO"
865344798764544000,.@realDonaldTrump has claimed for months that he supports reinstating Glass-Steagall - the law separating commercial &amp; investment banking.
865013603212165120,"As Mueller steps up to enforce the law, Congress must step up too – with its own independent, bipartisan, &amp; transparent investigations."
865013310760128513,"For Mr. Mueller to succeed, he needs total authority to pursue this investigation – completely free of any hint of political interference."
865013159488360449,"It is obvious to the American people that the Russia-Trump investigation requires a special counsel, &amp; I am glad we finally have one."
864952400427266049,"Heading to the Senate floor to oppose DOJ nominee Rachel Brand, &amp; reintroduce my #BankonStudents refi bill. Watch: https://t.co/jc1R7Es8hG"
864933182348681216,.@MartinHeinrich &amp; I urged @TheJusticeDept IG to investigate/report on Sessions’ role in Comey’s firing.… https://t.co/fjAZByoPKN
864932929075634181,AG Sessions didn’t just decide to recuse himself because he’s a nice guy. @TheJusticeDept regulations require it.
864932764159705088,"Sessions played a role in firing FBI Director Comey – a firing @realDonaldTrump said was, in part, based on Comey’s Russia investigation."
864932603484409863,"After getting caught lying about contact with the Russians, Sessions said he’d recused himself from the Trump-Russia investigation."
864914637204148228,@realDonaldTrump @FCC Powerful companies shouldn’t decide how or when we use the internet. That’s why we have to fi… https://t.co/WrBTEoIs6q
864914442970161153,".@realDonaldTrump’s @FCC votes tomorrow to gut #NetNeutrality rules that keep the internet free &amp; open, &amp; hand control to big broadband."
864841341636923394,Sending my best wishes to @SenThomTillis &amp; his family this morning. Hope you have a very speedy recovery! https://t.co/5nLC3ayWxB
864600704492736512,@SenatorLankford The bipartisan #TruthinSettlements Act passed unanimously through the Senate in the last Congress.… https://t.co/HcU95MWvuY
864600414985097218,Today @SenatorLankford &amp; I reintroduced our #TruthinSettlements Act to shut down the backroom deal making: https://t.co/WHFVH5SgoY
864599893284978688,"Settlements may be tax deductible or have credits hidden in fine print. If the gov is going to cut deals, we should know what we’re getting."
864599635993780224,"When the federal gov reaches a settlement with companies that break the law, they tout a big $ amount. But those numbers can be misleading."
864584975936606208,Wishing all my best for a speedy recovery to my dear friend @maziehirono. Your Senate family is here for you every step of the way!
864525561611395075,"""Here in America, we embrace &amp; defend democracy.  And we do that by demanding that everyone in our government is accountable."" #CAPIdeas"
864525415334936576,"“No matter how much [@realDonaldTrump] might admire Vladimir Putin’s Russia, here in America, we will never accept autocracy.” #CAPIdeas"
864525168449925120,"""In this country no one is above the law – not even the President of the United States."" #CAPIdeas"
864525057367867393,"“…[Trump's] desire to impress his Russian buddies does not outweigh the safety, security, &amp; lives of Americans &amp; our allies."" #CAPIdeas"
864525020655235072,"""Now is the time to remind [@realDonaldTrump] that our intelligence secrets are not gossip..."" #CAPIdeas"
864524976069771265,"""Now is the time to remind @realDonaldTrump that our gov is not a plaything to make him richer or a servant to do his bidding."" #CAPIdeas"
864524246004977664,"""Concentrated money &amp; concentrated power. They influence nearly every decision made in this town. But capture is not complete."" #CAPIdeas"
864523986671161348,"""It is time for us to do what Teddy Roosevelt did – and pick up the antitrust stick again."" #CAPIdeas"
864523609993338885,"“Do you get the feeling that if Bernie Madoff weren’t in prison, he’d be in charge of the SEC right now?” #CAPIdeas"
864523203473014785,"“In every corner of our economy, competition is choked off… a handful of giant corporations control more &amp; more &amp; compete less &amp; less."""
864522525971173377,"""When people shrug at @POTUS's conflicts, it’s not because they don’t care – they know money is already causing a deep rot in DC."" #CAPIdeas"
864522045303992321,"""It doesn’t matter if you’re a nobody or you’re friends with the President – insider trading is illegal."" #CAPIdeas"
864521218866769920,"""Money has fundamentally reoriented our democracy. Money slithers through our political system like a snake."" #CAPIdeas"
864521125023363072,"""Concentrated money &amp; power are corrupting our democracy - &amp; becoming dangerously worse with @realDonaldTrump in the WH."" #CAPIdeas"
864520887265103876,"""Set aside debates about big gov vs. small gov, more gov vs. less gov. The most important thing we need is accountable gov."" #CAPIdeas"
864518540854001666,In just a few minutes I’ll be speaking about accountable government at the @amprog #CAPIdeas conference. Watch live: https://t.co/2Yry7cNmMH
864208345120612352,".@challiance Health care is a basic human right, &amp; I'm fighting back for our health care in MA &amp; all across the cou… https://t.co/Aqkd1nhAkI"
864207933860704256,".@challiance I spoke with docs, nurses, &amp; healthcare pros who are worried about what repealing the ACA &amp; gutting Me… https://t.co/txfMmninLT"
864207533099143169,This morning I got a terrific tour of the @challiance's Malden Care Center. https://t.co/YmvofKKXhl
863399257319116800,"We had a smart, thoughtful, bipartisan, &amp; packed town hall in Ware last night. Very grateful to the hundreds of peo… https://t.co/YwqaWWbIna"
863158633860915201,Congrats to the @UMassAmherst Class of 2017! You did it! #umass2017 https://t.co/tUvacQLSZd
863141481250476032,Honored to speak at the @UMassAmherst graduation ceremony this afternoon! #umass2017 https://t.co/JbjmNtZVS8
862779858455322626,The GOP spent yrs gutting voting rights &amp; suppressing black &amp; Latino votes. We can’t allow @realDonaldTrump to turn the clocks back more.
862779524890677249,.@realDonaldTrump picked Kris Kobach – architect of some of the most racist &amp; anti-voter state laws – to lead this new conspiracy crusade.
862779181129773056,"Today @realDonaldTrump signed an order launching a ""Vote Fraud Commission,"" but it really should be called a ""Vote Intimidation Commission."""
862778693940281344,"So @realDonaldTrump is taking his make-believe, fact-free stories of voter fraud to a whole new level. https://t.co/NgvtrcZMET"
862778385059262464,"Russia tried to influence our election, &amp; @realDonaldTrump just fired the top Russia investigator. But Trump wants to change the subject."
862404920439341060,".@TheJusticeDept Stop hiding behind spokespeople. Rosenstein must testify, under oath, at @senjudiciary on his mtgs… https://t.co/3gXZPWdkRI"
862404659356499968,.@TheJusticeDept NYT says Comey asked Rosenstein for more resources for Russia investigation – right before firing.… https://t.co/KN5radYBn5
862404087064788992,I voted against Rod Rosenstein’s nomination to the #2 spot at @TheJusticeDept because he refused to commit to a special prosecutor.
862116851790118912,I spoke to @allinwithchris about why we need an independent prosecutor to investigate Trump's ties to Russia. Watch. https://t.co/n9N7twATjr
862097759394041856,In just a few minutes I'll be discussing FBI Director Comey with @allinwithchris. Tune in. #inners
862082755282317314,"We need a real, independent prosecutor who @realDonaldTrump can't fire, Sessions can't intimidate, &amp; Congress can't muzzle. We need it now."
862082526873092096,It’s time for Congress to get their heads out of the sand. @realDonaldTrump cannot pick the person to continue this critical investigation.
862082280625451010,But does anyone seriously believe @realDonaldTrump fired the top person investigating his ties to Russia because he was unfair to Hillary?
862082089214238721,There’s no question that Comey made questionable decisions during the election. The FBI shouldn’t comment on ongoing investigations.
862023323328417793,".@realDonaldTrump Today I urged the CFTC, SEC &amp; EPA to investigate Trump adviser Carl Icahn for insider trading &amp; m… https://t.co/RmHhyprRAn"
862023098471677952,.@realDonaldTrump Icahn made a big bet that the price of renewable fuel credits would drop. Then he advised on poli… https://t.co/3yUBGluCWg
862022952694501376,.@realDonaldTrump named Carl Icahn as his special adviser – even though Icahn is still majority owner of a petroleum refining company.
861975434078113793,".@HouseGOP Watch @SenDuckworth, @SenBillNelson, @SenatorTester &amp; @SenBlumenthal explain: we owe it to vets to stop… https://t.co/fLnzbzau3V"
861974842320584705,The @HouseGOP’s Trumpcare plan would be devastating for vets in MA &amp; across the country who rely on ACA tax credits to pay for health care.
860257901373517825,"The @HouseGOP just voted to strip health care away from millions. We can whimper, we can whine – or we can fight ba… https://t.co/bBjTpyI59q"
860194525070995458,Health care is a basic human right. We’ll fight as long &amp; hard as we can to make that a reality for everyone in America. #AHCA
860194297022427136,"Disease, sickness, old age touches every family. Tragedy doesn’t ask who you voted for. #AHCA"
860193990947328001,This isn’t football. It’s not about scoring points. #AHCA will devastate Americans’ healthcare. Families will go bankrupt. People will die.
860193710264504320,The only thing that’s changed about Trumpcare is that @HouseGOP made the original plan even more brutal. #AHCA
860193520161837056,This Trumpcare bill still rips funds away from states like Massachusetts that are battling the opioid crisis. #AHCA
860193330759684097,This is the same cruel Trumpcare bill that @HouseGOP tried to pass weeks ago. Still strips coverage from millions &amp; guts Medicaid. #AHCA
860193110411923456,Trumpcare isn’t a health care bill. A bill that destroys health care for millions to shovel cash to the rich isn’t a health care bill. #AHCA
859924051078381570,"RT @jonathanweisman: Wow, credit card co. tried to screw me by charging an annual fee AFTER I canceled card. Didn't listen. I filed complai…"
859883588707389445,Aggressive negotiations can yield good results – including $100 million to fight the opioid epidemic. https://t.co/bOc4l327qk
859859038019911681,Starting now! https://t.co/jc1R7Es8hG #SaveRetirement https://t.co/RwdS7pEz4j
859854593580294146,.@USChamber Heading to the Senate floor now to speak out against the state retirement plan CRA. Watch live:… https://t.co/YOQlnAs4ZY
859853799338520577,Republicans are voting on a bill that would pull the rug out from under state retirement plans. Why? The @USChamber likes the system rigged.
859853559868817414,55 million Americans don’t have access to a workplace retirement account – so states have stepped up to provide these savings accounts.
859847311303872512,.@HouseGOP can keep picking the side of big banks like Wells Fargo over servicemembers &amp; vets – but Dems side with vets &amp; working families.
859846996605231104,Every @FinancialCmte R also voted to take away the authority that the @CFPB used to hold Wells Fargo accountable for the fake accounts scam.
859846705478610947,Preserving the @CFPB’s independent funding is critical – including to the vets &amp; servicemembers it protects. https://t.co/uHI7R4RZe8
859846410849669121,"Today, every single Republican on the House @FinancialCmte voted to cut off the @CFPB’s independent funding."
859846134755414018,The @HouseGOP are lining up behind a rotten bill to gut the @CFPB – but @HouseDemocrats are fighting back.
859812364560068612,There is no place for bigotry in the US Army. Dr Mark Green’s comments disqualify him from leadership.
859812050276667392,Our military force's diversity is its greatest strength. The Army Secretary must show genuine support for ALL of our men &amp; women in uniform.
859811776199892992,"Muslims, Latinos, &amp; LGBTQ Americans protect our country. They’re part of service member families. They’re part of our great American family."
859811499778478080,.@realDonaldTrump’s nominee for Army Secretary – Dr Mark Green – has made hateful &amp; ignorant comments about our fellow Americans.
859551815553175552,".@HouseGOP @FSCDems The GOP may want to forget the devastating financial crisis that crashed the economy, but the A… https://t.co/g9cCP2gOP3"
859551529770024960,.@HouseGOP Today @FSCDems are standing firm against the #WrongCHOICEAct that rolls back Wall Street reform. Dems wi… https://t.co/x08oVdboY8
859551217281892352,Big banks are salivating over @HouseGOP’s Financial CHOICE Act. But this bill is nothing more than a 589-page insul… https://t.co/1CTQZB73qm
859502711385067521,.@HouseGOP Americans are fed up with a Washington that works great for giant companies but kicks hardworking people in the teeth.
859502450025345026,"Today, @HouseGOP are voting to make it legal for employers to cheat workers out of overtime. It's a disgrace. https://t.co/mZxipmCjEJ"
859502108172791808,"With working families across the country scraping to make ends meet, Congress should strengthen protections for workers - not gut them."
859144947076870144,That’s the Trump Admin in a nutshell: Rich guys making each other richer &amp; patting themselves on the back. Gross. https://t.co/c3UVpk4HSG
858806113017483265,I’ve introduced a bipartisan bill with Sen. Rubio to help cut off human traffickers’ access to the banking system: https://t.co/VQmaSwUyaF
858805871308140544,"Human trafficking is an ugly stain on humanity, and we need to use every possible tool to stop it."
858351099857838080,Dozens of incredible kids at Clarke Middle School wrote letters to me about climate change – here's my message back… https://t.co/ChQOt2sGkV
858094605564350464,Tomorrow is National Prescription Drug Take Back Day. Safely dispose of unused pills at a collection site near you: https://t.co/54FD9pGLO5
858094230669070336,"Almost 80% of people at high risk for prescription drug overdose are using opioids legally prescribed to themselves, family, or friends."
858076870222512129,These deaths are another reminder that Washington must do better by working families. Step one: opposing @POTUS's proposed cuts to OSHA.
858076464796794880,A new report shows that 70 Massachusetts workers — from ages 18-74 — lost their lives on the job in 2016 alone: https://t.co/IBWRLuOwmd
858075995886280704,Today is Workers’ Memorial Day—the 46th birthday of OSHA and a chance to honor workers who have died on the job.
858007855705796609,".@HouseGOP @RepHensarling @CFPB Hey @RepHensarling: ""I know you are but what am I"" doesn't work with adults. Americ… https://t.co/l1AUOzDEGB"
858007423147274240,.@HouseGOP @RepHensarling @CFPB .@RepHensarling even says Wall Street CEOs LOVE Dodd-Frank and that I'm their ally.… https://t.co/I0sI74tkEv
858006838079614977,.@HouseGOP @RepHensarling The @CFPB forced banks to return $12B to consumers they cheated. But @RepHensarling says… https://t.co/KIxUCTldYc
858006409451057152,".@HouseGOP .@RepHensarling spent yrs trying to kill fin reform, but he says his bill to destroy it actually PROTECT… https://t.co/D2zP0lCffn"
858005891861315584,".@HouseGOP don't like me calling them out, so now they want you to think their plan to gut fin reform actually hold… https://t.co/O8JdzUw3se"
858005276993232897,"This AM, I told @FinancialCmte their bill to neuter consumer protection &amp; unleash bad behavior on Wall St is immoral https://t.co/nWAXldHm9i"
858004579220418560,Wall St spent over $1M a DAY trying to kill financial reform after the '08 crisis—we still passed it. Now @HouseGOP is back to try &amp; kill it
857708623925043200,The test of a @USDOL nominee is simple: will you stand up for 150 million US workers? Acosta failed this basic test. https://t.co/kz9jb4wXLE
857650159618056193,Real tax reform would close up loopholes for the rich &amp; put working families first.
857649836082040832,"America's biggest corporations have stashed over $2.6 trillion in profits offshore, &amp; @realDonaldTrump wants to give them a tax cut."
857649623585959937,.@realDonaldTrump wants billionaires &amp; giant corporations to pay lower taxes &amp; leave scraps for working families.
857649309420072966,.@realDonaldTrump ran 4 companies through bankruptcy. Now he plans to bankrupt our country.
857367291008253952,"Yesterday, a court blocked @realDonaldTrump’s order. Trump may not like it, but the Constitution applies to him too. https://t.co/D1ebwDdriH"
857367045511544832,"Months ago, I wrote to federal agencies explaining why this executive order violates the constitution. https://t.co/fPboLE9Pqu"
857366604786618368,".@realDonaldTrump .@realDonaldTrump’s executive order is immoral, unconstitutional, and dangerous for MA families."
857366372250255360,But @realDonaldTrump issued an executive order to cut off this federal grant money for cities with immigration policies he doesn’t like.
857366228498866177,"MA pays more in taxes than we get back in federal dollars, but that money is critical for opioid treatment, homelessness prevention, &amp; more."
857024544925773824,Our MA state senators are worried about @realdonaldtrump's budget cuts for their communities. Glad to hear their co… https://t.co/GWZrnKEVUJ
856993444048379904,No surprise here that MA has the best teacher in the US. Congrats to 2017 National Teacher of the Year Sydney Chaff… https://t.co/YknF6fATuj
856911283018493953,Shareholders should vote out every member of the @WellsFargo’s board who was around during this scam. This is about accountability.
856910996002222080,Either @WellsFargo’s board failed to fully investigate the fraud for years or they knew about it and did nothing – either is unacceptable.
856910594573824000,Today I released a letter from @WellsFargo’s auditor showing the board knew of improper sales practices for years: https://t.co/zmUBsOuSoT
856909930707767296,.@WellsFargo’s shareholders get to decide if they will hold their board accountable for their bank’s fraud or just give them a free pass.
856909616374009857,"For the 1st time since the @CFPB caught @WellsFargo opening millions of fake accounts for customers, the bank’s shareholders meet today."
856683661848190977,I have just one promise: we will not forget. #ArmenianGenocide https://t.co/E0KYyy4ksZ
855825458440679424,.@realDonaldTrump .@realDonaldTrump’s actions in his first 100 days have shown his tough talk against Wall Street a… https://t.co/3KgpX5bfIi
855823776373760002,".@realDonaldTrump Then @realDonaldTrump ordered a review of tax rules corporations find “burdensome,” like a crackd… https://t.co/1jFmimuB8G"
855822948694990848,".@realDonaldTrump Yesterday, @realDonaldTrump signed orders that could make it harder to rein in ""too big to fail""… https://t.co/2zHaCHAVzy"
855822184962502656,"Candidate @realDonaldTrump talked a big game about standing up to Wall Street &amp; big companies that stash profits overseas. (Yeah, right.)"
855151689023844353,Way to go Sydney! Thanks for all you do for Massachusetts students https://t.co/WfKHCIwCUo
855096923467939840,Congrats @SenScottBrown on your nomination for New Zealand Ambassador! You have my support &amp; I'm sure you'll make the people of MA proud.
852926291204558850,"On #OneBostonDay, Boston asks everyone to participate in acts of kindness &amp; service. Join us &amp; learn more at https://t.co/6570AlpArP."
852925939377999872,"Saturday is the 4-yr anniv of the Marathon bombings. We remember the victims of that tragedy, but also the generosity of many in its wake."
852705467818233856,Another terrific town hall in Salem tonight! Glad to answer people's questions &amp; talk about how I'm fighting for MA… https://t.co/vmP3hgcbbl
852204955264045056,"In the choice between students &amp; student loan companies, Betsy DeVos made clear she stands with companies that cheat &amp; squeeze borrowers."
852204688342753281,.@usedgov Yet another gut punch to struggling student loan borrowers. And another reason we need the @CFPB to prote… https://t.co/qGCE14pL7s
852204323991937024,"Make no mistake: Betsy DeVos &amp; @usedgov just gave a big wet kiss to Navient, which pushed students into bad loans. https://t.co/9oSgcuQs4U"
852203919778480129,.@usedgov DeVos rolled back protections that make it harder for student loan companies that cheat borrowers to keep raking in gov contracts.
852203692237496321,.@usedgov Secretary Betsy DeVos just ripped up policies created last year to protect student loan borrowers. https://t.co/zjaiAtJgZC
851532420792844288,.@CFPB @WellsFargo The @SEC_News &amp; @TheJusticeDept should use all the tools they have to hold Stumpf &amp; @WellsFargo… https://t.co/Lc1pXijncJ
851531935407099906,".@CFPB @WellsFargo .@WellsFargo’s clawback is a good step, but an internal investigation is no substitute for a tho… https://t.co/MMdNUGZOva"
851531698437328896,".@CFPB @WellsFargo The @WellsFargo board just clawed back another $75M from 2 execs, including fmr CEO Stumpf. https://t.co/AiHtU2JaeR"
851531522582642689,"After the @CFPB helped bring to light the fake accounts scandal at @WellsFargo, the bank’s Board launched an internal investigation."
850803190983524352,"If @realDonaldTrump truly wants to help Syrians fleeing murderers, he should drop his effort to ban their children from America immediately."
850802896933408769,"Congress must demand an actual strategy, clear goals, and a plan for achieving them before approving additional military action in Syria."
850802589172158466,The President's erratic approach to Syria is not a strategy. It underscores why our Constitution doesn't let Presidents wage war alone.
850802259193737217,"Within a week, Trump's Admin went from asserting they wouldn't intervene to launching Tomahawk missiles against Assad. That's erratic."
850801960294940672,We need a plan to hold Assad accountable. But so far I’ve seen no compelling strategic justification for Trump's missile strike.
850095681926832128,Glass-Steagall has bipartisan support: from @SenSanders to @realDonaldTrump; both @TheDemocrats &amp; @RNC platforms. Let’s get this done.
850095352963375108,"Today, @SenJohnMcCain, @SenatorCantwell, @SenAngusKing &amp; I are reintroducing the 21st Century Glass-Steagall Act.… https://t.co/FFgMYHFIxg"
850094867124555777,"Glass-Steagall was one of the 1st bills I introduced in the Senate 4 yrs ago with @SenJohnMcCain, @SenatorCantwell &amp; @SenAngusKing."
850094544381243392,"If bankers want to go gamble with complex financial products, ok – but they shouldn’t do it with the money in grandma’s checking account."
850094252537335808,But let’s get real: Most of the big banks are even bigger now than when we declared them “too big to fail” in 2008 &amp; bailed them out.
850094075319595008,We’ve made some real progress since Wall Street’s high-risk bets brought our economy to its knees.
850082557567827968,"If ever we needed a strong, independent Supreme Court with broad public support, it’s now. Rules change or not, we’ll keep fighting for it."
850082283445006337,"The GOP will be responsible for every 5-4 decision that throws working Americans under the bus to favor the powerful, moneyed few."
850082006105030656,The GOP will have to own every 5-4 case that opens the floodgates even more to secret spending in our political system.
850081663572987909,"The GOP will have to own every 5-4 attack on women’s rights, voting rights, LGBT rights, &amp; freedom of speech &amp; religion."
850081351952990208,"Changing the rules to jam through a right-wing, corporate-owned judge means the GOP will have to own the Gorsuch Court."
850081106284212229,"I get that the GOP won’t pick a progressive. But if a SCOTUS nominee isn’t mainstream enough for 60 votes, he/she shouldn’t be confirmed."
849785547346382848,RT @SenateDems: SCOTUS noms should defend equal justice for every one of us. @SenWarren says Judge Gorsuch's record shows he's not that nom…
849652329875943424,".@SenJeffMerkley @DunkinDonuts .@SenJeffMerkley is one of the best, and I’m very glad to fight side-by-side with hi… https://t.co/4cq2tYBB0Z"
849652153048281088,".@SenJeffMerkley I thought @SenJeffMerkley’s staff might need a sugar boost, so with Jeff on the phone, I dropped o… https://t.co/gQReAaRtbC"
849651980771483649,.@SenJeffMerkley  is a champion for working families – and he showed it overnight when he spoke for more than 15 hours about Judge Gorsuch.
849425934218387456,"Go, @SenJeffMerkley, Go! #StopGorsuch #HoldTheFloor https://t.co/J1Jamon1tl"
849352030640640007,.@realDonaldTrump I’m heading to the Senate floor now to discuss why I oppose Neil Gorsuch &amp; why he should not be c… https://t.co/zJLvjM02Sy
849351408809906178,"It’s clear that @realDonaldTrump’s Supreme Court nominee, Neil Gorsuch, doesn’t have enough support in the Senate to be confirmed."
847494369288441856,.@VP On the Senate floor now to fight for Title X &amp; women’s health care centers. Watch: https://t.co/jc1R7EJJ9e
847494092611215360,"Title X is a bipartisan program to provide birth control, cancer screenings &amp; HIV tests, &amp; @VP Pence cast the tiebreaking vote attacking it"
847469117485465600,The GOP vote attacking family planning may deadlock. Will Trump really haul in @mike_pence to cast a historic vote against women’s health?
847195032176222208,About to speak on the Senate floor on how GOP will vote soon to make it harder for people save for retirement: https://t.co/0sDp4nDL38
847153353234829312,I #StandWithPP because millions of women in MA &amp; across this country depend on Planned Parenthood for basic medical… https://t.co/mxnvK7XN4J
847113564959649792,The @CapitolPolice do heroic work keeping our visitors &amp; staff in DC safe. We thank them today &amp; every day.
846463213613002752,Speaking on the Senate floor about how @realDonaldTrump still threatens to sabotage Americans’ health care. Watch: https://t.co/i7rPX8sPmK
845394106318774273,"This is why we fight. When we get out there &amp; fight, we can make a real difference."
845393852219478022,But I'm not doing a touchdown dance today. Not when the GOP is still hell-bent on rigging the system for the rich &amp; powerful.
845393593254789121,Today is a great day for the people of Massachusetts &amp; people across the country who depend on the Affordable Care Act.
844714598880169985,"The truth will come out, @GOP. Get on the right side of history before it's too late."
844714182301945857,"The idea that Devin Nunes will investigate Trump/Russia is a farce. It's time for a real, independent, transparent inquiry."
844713690029084672,The FBI is investigating collusion between @realDonaldTrump's campaign &amp; Russia. When will the GOP end the charade &amp; put country first?
844713385849753601,"Meanwhile, reports today say @realDonaldTrump's campaign manager was paid millions to help Putin influence US politics. Drip. Drip. Drip."
844713044659916800,"After slamming leaks as ""criminal,"" Devin Nunes is now privately briefing @realDonaldTrump - even leaking info to help him."
844712604912234496,Who does House Intelligence Committee Chairman Devin Nunes think he works for: the American people or @realDonaldTrump?
844604526191689737,"The @SenateGOP would undo @FCC rules &amp; let internet service providers sell private info without telling customers.
https://t.co/v8y2RcIv6D"
844603879182471168,"Now the @SenateGOP is obsessed with using the Congressional Review Act to kill every consumer protection rule in sight, like the @FCC rules."
844603614689726464,.@SenMarkey is right: the @FCC protected consumers by adopting #BroadbandPrivacy rules – on how companies collect/use/share/sell our data.
844594276227059712,Massachusetts Sec of State Galvin is right to be worried: @realDonaldTrump's bigotry &amp; hate could greatly influence… https://t.co/SeqFz5XbEc
844582605580390400,Heading to the Senate floor now to talk about @realDonaldTrump’s efforts to cut OSHA safety for workers. Watch: https://t.co/Fz9XA4q2Sx
844301331259183104,The FBI Director testified @realDonaldTrump's campaign is under investigation for collusion w/ Russia. Lifetime court appointments can wait.
844301026693955584,But is the Senate really going to pretend there's no cloud over @realDonaldTrump &amp; move on w/ the Gorsuch nomination like things are normal?
844300763774029829,I've strongly opposed the Gorsuch nomination. Giant companies don't need another Supreme Court justice to tilt the law in their favor.
844300476694835200,Neil Gorsuch is up for a lifetime appointment to the Supreme Court from a President whose campaign is under FBI investigation.
844188293591982080,"Instead of siding with the big banks, the @HouseGOP should join @HouseDemocrats in ensuring that the @CFPB remains a strong cop on the beat."
844188029828907009,"Today, the GOP @FinancialCmte has a hearing about “restructuring” the @CFPB – another way of saying they want to weaken it."
844187740484919297,The @CFPB is widely popular with the American people – and widely hated by the big Wall Street banks it regulates.
844187488923062273,"The @CFPB is a tough watchdog for working families, forcing big banks to return more than $12B to people they cheated."
843993979070959618,"Transparency, pressure &amp; activism work. But we’re going to need a whole lot more of it to make @usedgov work for students."
843993341670965248,The DeVos aide who resigned last week? His dad happened to run the student loan company that sued @usedgov about that pro-borrower policy.
843992939978211332,The damage has already been done. @usedgov announced it would let student loan companies charge some struggling students outrageous fees.
843992516542251008,"The same day I wrote to DeVos about her aides’ obvious conflicts, one of them apparently resigned. https://t.co/KIw0enbJ8O"
843992032150458369,I asked Betsy DeVos why 2 of her key aides are fmr for-profit college execs with massive conflicts of interest. https://t.co/NGc3oJGERM
843991712326467584,Education Secretary Betsy DeVos apparently thinks her job is to hand @usedgov over to people who want to bilk students.
843943289527160832,Read my @BostonGlobe op-ed about why I oppose Neil Gorsuch’s nomination for the Supreme Court. https://t.co/aHh5ioaBv6
843943038552592384,We don’t need another Supreme Court justice to help giant corporations. We need a justice who will uphold equal justice for all.
843910817888243712,Glad to answer as many questions as possible during our office hours at CityStage in Springfield this morning. https://t.co/yptehZldTH
842502292356128769,We had terrific office hours in Worcester this afternoon. I’m very glad so many people joined us to ask questions &amp;… https://t.co/m0geFhUFyG
